x,y,th,v,z
741409.634293259, 3390001.7511580377, 0.5800507999101172, 1.6593788831190952, 0.1078115434063791
741409.2282142218, 3390001.3602061537, 0.6129492949090567, 1.6203172584863947, 0.2215093246904716
741408.8577877182, 3390001.018807252, 0.6322179977650801, 1.6057738529290226, 0.0071937427921080705
741408.4634469439, 3390000.655059305, 0.6916989683427, 1.6283898224191486, 0.08706368311440665
741408.0803981054, 3390000.2679258995, 0.7231589568788332, 1.6035452194012645, 0.2056039563636088
741407.6729972252, 3389999.8734957394, 0.8020664226070635, 1.7093610632817215, 0.11913084402509973
741407.338698581, 3389999.4377800026, 0.8968545842315452, 1.6332533223258678, 0.3461562557799752
741407.0802187275, 3389998.9959520614, 0.9580985008717704, 1.6776184359479631, 0.3891977273244976
741406.6961807854, 3389998.4882138264, 1.0442560897726052, 1.6593659688044284, 0.08172288222188658
741406.502431628, 3389998.013939885, 1.1020854011316716, 1.5870240194587122, 0.4976670744155964
741406.2740495406, 3389997.510967205, 1.2507415884412951, 1.5456568812559248, 0.3231991691735324
741405.934565195, 3389997.041826376, 1.436195221809518, 1.7228296292924363, 0.3227351874991809
741405.7980788973, 3389996.398178867, 1.5890372492072302, 1.610472828378254, 0.4759057454610516
741405.8450926363, 3389995.88611463, 1.7161416722373335, 1.5607545004238663, 0.4041483349649711
741405.9280755833, 3389995.2974553886, 1.8352032322620992, 1.6174793514512569, 0.3100439147805025
741406.1207226829, 3389994.6144977114, 1.9873364593356868, 1.6390350828521136, 0.4339784340927047
741406.4410187728, 3389994.1128644035, 2.130852712451944, 1.5583535064211742, 0.482350093452137
741406.6067507742, 3389993.632248843, 2.2974082051850715, 1.7185629975615524, 0.4902673293207724
741406.9751994119, 3389993.078562217, 2.4490182376177567, 1.6188593464722325, 0.4971007315358997
741407.4331600328, 3389992.7173424987, 2.6261233103770163, 1.6316025032658636, 0.4584813028236455
741407.8837125063, 3389992.3762699543, 2.7685859170974965, 1.658972314399905, 0.4610844285677188
741408.4026121314, 3389992.095793928, 2.9024607614088533, 1.6517748879743124, 0.3509057148865841
741408.9016078427, 3389992.1295343284, 2.9950371677480234, 1.6362459071800133, 0.2509178969478385
741409.3973750655, 3389991.9271371523, 3.077709810625409, 1.6787050311737732, 0.2945045029577687
741410.0394208822, 3389991.8668676144, -3.0739904398470035, 1.6326907634656889, 0.3556529262678563
741410.5457156533, 3389991.9170465423, -2.95994322932545, 1.6336914457561962, 0.22481139414370924
741411.0671192975, 3389992.0670429408, -2.892609329062487, 1.6175305298846003, 0.06846941312116503
741411.6212013556, 3389992.2922724527, -2.9086843025602587, 1.6511352390806122, -0.08645096043947248
741412.0914698471, 3389992.5038081487, -2.8925225100109504, 1.6101448996353305, 0.11470639428921295
741412.693002469, 3389992.580132201, -2.8445633729944215, 1.6353407363956902, 0.17619652330496616
741413.1654379175, 3389992.8214005413, -2.7692587647469047, 1.67336509941317, 0.2285678321555144
741413.6082857194, 3389993.1346539035, -2.7076918066664533, 1.6298835937909026, 0.16469922005678006
741414.1778682453, 3389993.4190562763, -2.6384976883820688, 1.6042609673588648, 0.20999697815890506
741414.576823073, 3389993.83496798, -2.5852479155439894, 1.60349849746399, 0.2466221277700121
741415.1082936621, 3389994.0998837007, -2.4899521554157378, 1.629170734593384, 0.3067452225024735
741415.477958605, 3389994.5145005113, -2.4010719503534883, 1.7187409826863125, 0.230735800360078
741415.896786646, 3389994.9695172408, -2.3163693129351905, 1.6134168446457016, 0.15364250708857607
741416.1997986941, 3389995.391924665, -2.2952975834421565, 1.6604899138295537, 0.17851865671651415
741416.1392602938, 3389995.9988554264, -2.2774048693423508, 1.6410111341467648, 0.007705172621693608
741416.4089597303, 3389996.431870505, -2.2527115070829176, 1.599849665737719, 0.1844146773240795
741416.5422371794, 3389996.944429982, -2.212477800914546, 1.602508499895877, 0.14232818227013067
741416.8438694748, 3389997.3486818993, -2.173758634458101, 1.6853125475264332, 0.06412951190443779
741417.0331116049, 3389997.8249880667, -2.1470987940497546, 1.5990591812952129, 0.08596992493970476
741417.3565058996, 3389998.2622462795, -2.1411583469222237, 1.6632797638845676, -0.053479554756995264
741417.5916782395, 3389998.7582737883, -2.1431692998613423, 1.6992275761705566, -0.014594771955174153
741417.8014619913, 3389999.272342125, -2.156484306363412, 1.6156100096418011, -0.05348923363587782
741418.0541123857, 3389999.7434816323, -2.156837175207848, 1.60260811934451, -0.018920446458310827
741418.3577309629, 3390000.2666025814, -2.1235306173508803, 1.6247008053766492, 0.11054654134010966
741418.5380472427, 3390000.7456613085, -2.0933929548749983, 1.660296251081594, 0.1609238553105657
741418.9464813367, 3390001.4067318714, -2.026317780711936, 1.6878642460752056, 0.13750584721079553
741419.2060066349, 3390001.9313406995, -1.9559525373381896, 1.6314014980826448, 0.21421757402142774
741419.3593953815, 3390002.496304158, -1.908885159812674, 1.637690658180216, 0.1077571984094923
741419.5608168284, 3390003.0862162313, -1.8912837955361228, 1.5957924808793318, -0.1528923536834747
741419.6388030952, 3390003.659217091, -1.9453976309898788, 1.6132092531784523, -0.0848360403147952
741419.7698524366, 3390004.1807601433, -2.04965239818321, 1.6933560992673111, -0.24981471379937145
741420.0299110495, 3390004.6360260886, -2.13228203100899, 1.6278437359284317, -0.2927290093457865
741420.2151446412, 3390005.152055363, -2.255557893655994, 1.5959444311492208, -0.27697098255340985
741420.3797338528, 3390005.6914232858, -2.3782055166018505, 1.6298309208882047, -0.3594110404570603
741420.7542859112, 3390006.1122822217, -2.5122852911590883, 1.61747619508612, -0.3360207850663995
741421.0805626996, 3390006.519215013, -2.5965652849123897, 1.6501438355139788, -0.11524491688483132
741421.5352733037, 3390006.828878872, -2.6077813210013128, 1.6201505712563458, -0.0991639317966589
741421.9349155899, 3390007.166017174, -2.601757117457499, 1.6267039877885423, 0.24877462612888526
741422.3631055251, 3390007.4981956836, -2.6012766831968492, 1.6450180138896804, -0.11469432479335158
741422.7550021803, 3390007.829767325, -2.557123736010261, 1.6470479449422983, 0.2435641913318157
741423.1719932265, 3390008.151758945, -2.5633154523866413, 1.6459353941282329, 0.0289541500461075
741423.622401046, 3390008.5137488223, -2.5331655393697456, 1.6119105814871362, -0.06669642675389516
741423.9786352755, 3390008.94136287, -2.5698877344827937, 1.7058536773978417, -0.2166981193117244
741424.3790598777, 3390009.316328154, -2.6986315994799495, 1.6473507218783208, -0.2609826464857225
741424.7876795547, 3390009.6972635523, -2.829190142443885, 1.6071613334438517, -0.3376102475257833
741425.3310932402, 3390010.024829725, -2.9434341605699945, 1.6046106569450576, -0.30885046728968124
741425.8487894819, 3390010.2673695367, -3.1010616054857145, 1.6505956243776905, -0.22915250123207295
741426.4052877476, 3390010.3899552473, 3.123204192053069, 1.6238212507001597, -0.13483220619770925
741427.0751925256, 3390010.4490587623, -3.1335054323075493, 1.6185900760294734, 0.07192318247609407
741427.649219017, 3390010.556819816, -3.104671520343316, 1.6488143284042442, 0.2523316685327047
741428.1868944819, 3390010.598622805, -3.0537247160578818, 1.6634227300674695, 0.04386978521644395
741428.7684100859, 3390010.7101109163, -2.9694950560491837, 1.6330220573654202, 0.1897055826492248
741429.261988458, 3390010.941995225, -2.8827282024699663, 1.6489228558293, 0.316895642609882
741429.8058570175, 3390011.147660578, -2.7565770579520565, 1.5947996022430906, 0.22192054286804225
741430.2743313174, 3390011.3765234714, -2.6060951405571293, 1.654211076848681, 0.524448488319324
741430.6923003312, 3390011.6772980737, -2.500963527574889, 1.6495990737443356, 0.3881128617176187
741431.1214835028, 3390012.122810581, -2.331617508072549, 1.6179046463159341, 0.5358277888822232
741431.4827353017, 3390012.529494915, -2.2197056201130207, 1.5703631532764464, 0.4881625815850772
741431.8394744411, 3390013.0387204667, -2.030853676680559, 1.5979259455283863, 0.3692561336419718
741432.0731926848, 3390013.5700243437, -1.8491310154862388, 1.676101131511453, 0.6543420532933759
741432.2261973431, 3390014.0931020537, -1.7042856785384652, 1.6443259076167642, 0.5051799338705241
741432.3541874537, 3390014.62350514, -1.4594833837645282, 1.6083775517424426, 0.7036681803797536
741432.3163490755, 3390015.184206524, -1.3075447172533272, 1.7039065913769944, 0.4802047231002045
741432.1751420415, 3390015.68472858, -1.149655749918562, 1.633656089800951, 0.7360077055353421
741432.0056800366, 3390016.196110088, -0.9495303792756856, 1.5618237596327649, 0.8314264698245745
741431.6823934019, 3390016.663847458, -0.7066895026445925, 1.6717591524449302, 0.6340161935198364
741431.1689815349, 3390017.0934824008, -0.4624515317056437, 1.6135654126299206, 0.7239618425459928
741430.7028307341, 3390017.3250310533, -0.3182549407994122, 1.6271017795430385, 0.6303222621497572
741430.188220622, 3390017.57130941, -0.1167600395659627, 1.620194809049928, 0.4584659559918566
741429.688365387, 3390017.628001027, 0.03270255292173685, 1.6574417509832442, 0.4401548587577528
741429.1030090482, 3390017.55666864, 0.13629352721336652, 1.6245255193639643, 0.267931762717858
741428.5822352209, 3390017.480148684, 0.20940409019682127, 1.598101608567671, 0.1663684346515114
741427.968611742, 3390017.335224799, 0.2801039597615365, 1.6311363170571402, 0.25995406000567595
741427.4304064082, 3390017.1623685244, 0.3285448626192604, 1.617707548985558, 0.10189510825736334
741426.9329048941, 3390016.947990485, 0.4077478060704349, 1.633585854452335, 0.2174658903800004
741426.4408692523, 3390016.6884453893, 0.4340399970902968, 1.69071385500922, 0.0912413471268258
741426.0778010852, 3390016.329764521, 0.4957733361598513, 1.6302194820811304, 0.009973869971494805
741425.5684563459, 3390016.116529506, 0.5602470679910976, 1.6606015943148458, 0.10730263681904828
741425.0531320581, 3390015.82106369, 0.5945531102051711, 1.5877161458053823, 0.11189811870062748
741424.6459890379, 3390015.489367126, 0.5791237535346605, 1.6032753007958531, -0.07309842653210298
741424.2019359781, 3390015.22834152, 0.5458879691836627, 1.7081434257671622, -0.1236547156898209
741423.7654520283, 3390014.8637908325, 0.5253542648098519, 1.6307849929764868, -0.10928767542441437
741423.361178289, 3390014.477971095, 0.4639853127564475, 1.59616715700809, -0.21360637918569364
741422.9396159304, 3390014.164470848, 0.4299886632820136, 1.6203917943490591, 0.07043864633171393
741422.538950203, 3390013.839688922, 0.44504431187255866, 1.6770515982738494, 0.04174608714518886
741422.1190210474, 3390013.4808914573, 0.5065807101795019, 1.651294239152892, 0.1918959372008529
741421.6184949669, 3390013.1486962307, 0.5141625300658754, 1.6161265103293652, -0.06305161241762426
741421.1589195195, 3390012.7721784743, 0.5388493675806378, 1.582413376533291, -0.027892409716843345
741420.7579113112, 3390012.4086012645, 0.5419076751974572, 1.4682167970808662, 0.04129329175889347
741420.360192639, 3390012.068495682, 0.5476202888937318, 1.0181659900936697, 0.010413294175400071
741419.9923485583, 3390011.6944659045, 0.560391810796343, 0.6711754761564671, -0.0002457947982977735
741419.6631219271, 3390011.2653589523, 0.5745050998351635, 0.20896118888520324, -0.002917494868056121
741419.5824434495, 3390011.7986583733, 0.5720284266004168, -0.006254216973526478, -0.0007702254136415153
